Image_name,Plane,Train
00055-1374958771,Fetal thorax,1
00056-1374958772,Fetal thorax,1
00057-1374958773,Fetal thorax,1
00058-1374958774,Fetal thorax,1
00059-1374958775,Fetal thorax,1
00060-1374958776,Fetal thorax,1
00061-1374958777,Fetal thorax,1
00062-1374958778,Fetal thorax,1
00063-1374958779,Fetal thorax,1
00064-1374958780,Fetal thorax,1
00065-1374958781,Fetal thorax,1
00066-1374958782,Fetal thorax,1
00067-1374958783,Fetal thorax,1
00068-1374958784,Fetal thorax,1
00069-1374958785,Fetal thorax,1
00070-1374958786,Fetal thorax,1
00071-1374958787,Fetal thorax,1
00072-1374958788,Fetal thorax,1
00073-1374958789,Fetal thorax,1
00074-1374958790,Fetal thorax,1
00075-1374958791,Fetal thorax,1
00076-1374958792,Fetal thorax,1
00077-1374958793,Fetal thorax,1
00078-1374958794,Fetal thorax,1
00079-1374958795,Fetal thorax,1
00080-1374958796,Fetal thorax,1
00081-1374958797,Fetal thorax,1
00082-1374958798,Fetal thorax,1
00083-1374958799,Fetal thorax,1
00084-1374958800,Fetal thorax,1
00085-1374958801,Fetal thorax,1
00086-1374958802,Fetal thorax,1
00087-1374958803,Fetal thorax,1
00088-1374958804,Fetal thorax,1
00089-1374958805,Fetal thorax,1
00090-1374958806,Fetal thorax,1
00091-1374958807,Fetal thorax,1
00092-1374958808,Fetal thorax,1
00093-1374958809,Fetal thorax,1
00094-1374958810,Fetal thorax,1
00095-1374958811,Fetal thorax,1
00096-1374958812,Fetal thorax,1
00097-1374958813,Fetal thorax,1
00098-1374958814,Fetal thorax,1
00099-1374958815,Fetal thorax,1
00100-1374958816,Fetal thorax,1
00101-1374958817,Fetal thorax,1
00102-1374958818,Fetal thorax,1
00103-1374958819,Fetal thorax,1
00104-1374958820,Fetal thorax,1
00105-1374958821,Fetal thorax,1
00106-1374958822,Fetal thorax,1
00107-1374958823,Fetal thorax,1
00108-1374958824,Fetal thorax,1
00109-1374958825,Fetal thorax,1
00110-1374958826,Fetal thorax,1
00111-1374958827,Fetal thorax,1
00112-1374958828,Fetal thorax,1
00113-1374958829,Fetal thorax,1
00114-1374958830,Fetal thorax,1
00115-1374958831,Fetal thorax,1
00116-1374958832,Fetal thorax,1
00117-1374958833,Fetal thorax,1
00118-1374958834,Fetal thorax,1
00119-1374958835,Fetal thorax,1
00120-1374958836,Fetal thorax,1
00121-1374958837,Fetal thorax,1
00122-1374958838,Fetal thorax,1
00123-1374958839,Fetal thorax,1
00124-1374958840,Fetal thorax,1
00125-1374958841,Fetal thorax,1
00126-1374958842,Fetal thorax,1
00127-1374958843,Fetal thorax,1
00128-1374958844,Fetal thorax,1
00129-1374958845,Fetal thorax,1
00130-1374958846,Fetal thorax,1
00131-1374958847,Fetal thorax,1
00132-1374958848,Fetal thorax,1
00133-1374958849,Fetal thorax,1
00134-1374958850,Fetal thorax,1
00135-1374958851,Fetal thorax,1
00136-1374958852,Fetal thorax,1
00137-1374958853,Fetal thorax,1
00138-1374958854,Fetal thorax,1
00139-1374958855,Fetal thorax,1
00140-1374958856,Fetal thorax,1
00141-1374958857,Fetal thorax,1
00142-1374958858,Fetal thorax,1
00143-1374958859,Fetal thorax,1
00144-1374958860,Fetal thorax,1
00145-1374958861,Fetal thorax,1
00146-1374958862,Fetal thorax,1
00147-1374958863,Fetal thorax,1
00148-1374958864,Fetal thorax,1
00149-1374958865,Fetal thorax,1
00150-1374958866,Fetal thorax,1
00151-1374958867,Fetal thorax,1
00152-1374958868,Fetal thorax,1
00153-1374958869,Fetal thorax,1
00154-1374958870,Fetal thorax,1
00155-1374958871,Fetal thorax,1
00156-1374958872,Fetal thorax,1
00157-1374958873,Fetal thorax,1
00158-1374958874,Fetal thorax,1
00159-1374958875,Fetal thorax,1
00160-1374958876,Fetal thorax,1
00161-1374958877,Fetal thorax,1
00162-1374958878,Fetal thorax,1
00163-1374958879,Fetal thorax,1
00164-1374958880,Fetal thorax,1
00165-1374958881,Fetal thorax,1
00166-1374958882,Fetal thorax,1
00167-1374958883,Fetal thorax,1
00168-1374958884,Fetal thorax,1
00169-1374958885,Fetal thorax,1
00170-1374958886,Fetal thorax,1
00171-1374958887,Fetal thorax,1
00172-1374958888,Fetal thorax,1
00173-1374958889,Fetal thorax,1
00174-1374958890,Fetal thorax,1
00175-1374958891,Fetal thorax,1
00176-1374958892,Fetal thorax,1
00177-1374958893,Fetal thorax,1
00178-1374958894,Fetal thorax,1
00179-1374958895,Fetal thorax,1
00180-1374958896,Fetal thorax,1
00181-1374958897,Fetal thorax,1
00182-1374958898,Fetal thorax,1
00183-1374958899,Fetal thorax,1
00184-1374958900,Fetal thorax,1
00185-1374958901,Fetal thorax,1
00186-1374958902,Fetal thorax,1
00187-1374958903,Fetal thorax,1
00188-1374958904,Fetal thorax,1
00189-1374958905,Fetal thorax,1
00190-1374958906,Fetal thorax,1
00191-1374958907,Fetal thorax,1
00192-1374958908,Fetal thorax,1
00193-1374958909,Fetal thorax,1
00194-1374958910,Fetal thorax,1
00195-1374958911,Fetal thorax,1
00196-1374958912,Fetal thorax,1
00197-1374958913,Fetal thorax,1
00198-1374958914,Fetal thorax,1
00199-1374958915,Fetal thorax,1
00200-1374958916,Fetal thorax,1
00201-1374958917,Fetal thorax,1
00202-1374958918,Fetal thorax,1
00203-1374958919,Fetal thorax,1
00204-1374958920,Fetal thorax,1
00205-1374958921,Fetal thorax,1
00206-1374958922,Fetal thorax,1
00207-1374958923,Fetal thorax,1
00208-1374958924,Fetal thorax,1
00209-1374958925,Fetal thorax,1
00210-1374958926,Fetal thorax,1
00211-1374958927,Fetal thorax,1
00212-1374958928,Fetal thorax,1
00213-1374958929,Fetal thorax,1
00214-1374958930,Fetal thorax,1
00215-1374958931,Fetal thorax,1
00216-1374958932,Fetal thorax,1
00217-1374958933,Fetal thorax,1
00218-1374958934,Fetal thorax,1
00219-1374958935,Fetal thorax,1
00220-1374958936,Fetal thorax,1
00221-1374958937,Fetal thorax,1
00222-1374958938,Fetal thorax,1
00223-1374958939,Fetal thorax,1
00224-1374958940,Fetal thorax,1
00225-1374958941,Fetal thorax,1
00226-1374958942,Fetal thorax,1
00227-1374958943,Fetal thorax,1
00228-1374958944,Fetal thorax,1
00229-1374958945,Fetal thorax,1
00230-1374958946,Fetal thorax,1
00231-1374958947,Fetal thorax,1
00232-1374958948,Fetal thorax,1
00233-1374958949,Fetal thorax,1
00234-1374958950,Fetal thorax,1
00235-1374958951,Fetal thorax,1
00236-1374958952,Fetal thorax,1
00237-1374958953,Fetal thorax,1
00238-1374958954,Fetal thorax,1
00239-1374958955,Fetal thorax,1
00240-1374958956,Fetal thorax,1
00241-1374958957,Fetal thorax,1
00242-1374958958,Fetal thorax,1
00243-1374958959,Fetal thorax,1
00244-1374958960,Fetal thorax,1
00245-1374958961,Fetal thorax,1
00246-1374958962,Fetal thorax,1
00247-1374958963,Fetal thorax,1
00248-1374958964,Fetal thorax,1
00249-1374958965,Fetal thorax,1
00250-1374958966,Fetal thorax,1
00251-1374958967,Fetal thorax,1
00252-1374958968,Fetal thorax,1
00253-1374958969,Fetal thorax,1
00254-1374958970,Fetal thorax,1
00255-1374958971,Fetal thorax,1
00256-1374958972,Fetal thorax,1
00257-1374958973,Fetal thorax,1
00258-1374958974,Fetal thorax,1
00259-1374958975,Fetal thorax,1
00260-1374958976,Fetal thorax,1
00261-1374958977,Fetal thorax,1
00262-1374958978,Fetal thorax,1
00263-1374958979,Fetal thorax,1
00264-1374958980,Fetal thorax,1
00265-1374958981,Fetal thorax,1
00266-1374958982,Fetal thorax,1
00267-1374958983,Fetal thorax,1
00268-1374958984,Fetal thorax,1
00269-1374958985,Fetal thorax,1
00270-1374958986,Fetal thorax,1
00271-1374958987,Fetal thorax,1
00272-1374958988,Fetal thorax,1
00273-1374958989,Fetal thorax,1
00274-1374958990,Fetal thorax,1
00275-1374958991,Fetal thorax,1
00276-1374958992,Fetal thorax,1
00277-1374958993,Fetal thorax,1
00278-1374958994,Fetal thorax,1
00279-1374958995,Fetal thorax,1
00280-1374958996,Fetal thorax,1
00281-1374958997,Fetal thorax,1
00282-1374958998,Fetal thorax,1
00283-1374958999,Fetal thorax,1
00284-1374959000,Fetal thorax,1
00285-1374959001,Fetal thorax,1
00286-1374959002,Fetal thorax,1
00287-1374959003,Fetal thorax,1
00288-1374959004,Fetal thorax,1
00289-1374959005,Fetal thorax,1
00290-1374959006,Fetal thorax,1
00291-1374959007,Fetal thorax,1
00292-1374959008,Fetal thorax,1
00293-1374959009,Fetal thorax,1
00294-1374959010,Fetal thorax,1
00295-1374959011,Fetal thorax,1
00296-1374959012,Fetal thorax,1
00297-1374959013,Fetal thorax,1
00298-1374959014,Fetal thorax,1
00299-1374959015,Fetal thorax,1
00300-1374959016,Fetal thorax,1
00301-1374959017,Fetal thorax,1
00302-1374959018,Fetal thorax,1
00303-1374959019,Fetal thorax,1
00304-1374959020,Fetal thorax,1
00305-1374959021,Fetal thorax,1
00306-1374959022,Fetal thorax,1
00307-1374959023,Fetal thorax,1
00308-1374959024,Fetal thorax,1
00309-1374959025,Fetal thorax,1
00310-1374959026,Fetal thorax,1
00311-1374959027,Fetal thorax,1
00312-1374959028,Fetal thorax,1
00313-1374959029,Fetal thorax,1
00314-1374959030,Fetal thorax,1
00315-1374959031,Fetal thorax,1
00316-1374959032,Fetal thorax,1
00317-1374959033,Fetal thorax,1
00318-1374959034,Fetal thorax,1
00319-1374959035,Fetal thorax,1
00320-1374959036,Fetal thorax,1
00321-1374959037,Fetal thorax,1
00322-1374959038,Fetal thorax,1
00323-1374959039,Fetal thorax,1
00324-1374959040,Fetal thorax,1
00325-1374959041,Fetal thorax,1
00326-1374959042,Fetal thorax,1
00327-1374959043,Fetal thorax,1
00328-1374959044,Fetal thorax,1
00329-1374959045,Fetal thorax,1
00330-1374959046,Fetal thorax,1
00331-1374959047,Fetal thorax,1
00332-1374959048,Fetal thorax,1
00333-1374959049,Fetal thorax,1
00334-1374959050,Fetal thorax,1
00335-1374959051,Fetal thorax,1
00336-1374959052,Fetal thorax,1
00337-1374959053,Fetal thorax,1
00338-1374959054,Fetal thorax,1
00339-1374959055,Fetal thorax,1
00340-1374959056,Fetal thorax,1
00341-1374959057,Fetal thorax,1
00342-1374959058,Fetal thorax,1
00343-1374959059,Fetal thorax,1
00344-1374959060,Fetal thorax,1
00345-1374959061,Fetal thorax,1
00346-1374959062,Fetal thorax,1
00347-1374959063,Fetal thorax,1
00348-1374959064,Fetal thorax,1
00349-1374959065,Fetal thorax,1
00350-1374959066,Fetal thorax,1
00351-1374959067,Fetal thorax,1
00352-1374959068,Fetal thorax,1
00353-1374959069,Fetal thorax,1
00354-1374959070,Fetal thorax,1
00355-1374959071,Fetal thorax,1
00356-1374959072,Fetal thorax,1
00357-1374959073,Fetal thorax,1
00358-1374959074,Fetal thorax,1
00359-1374959075,Fetal thorax,1
00360-1374959076,Fetal thorax,1
00361-1374959077,Fetal thorax,1
00362-1374959078,Fetal thorax,1
00363-1374959079,Fetal thorax,1
00364-1374959080,Fetal thorax,1
00365-1374959081,Fetal thorax,1
00366-1374959082,Fetal thorax,1
00367-1374959083,Fetal thorax,1
00368-1374959084,Fetal thorax,1
00369-1374959085,Fetal thorax,1
00370-1374959086,Fetal thorax,1
00371-1374959087,Fetal thorax,1
00372-1374959088,Fetal thorax,1
00373-1374959089,Fetal thorax,1
00374-1374959090,Fetal thorax,1
00375-1374959091,Fetal thorax,1
00376-1374959092,Fetal thorax,1
00377-1374959093,Fetal thorax,1
00378-1374959094,Fetal thorax,1
00379-1374959095,Fetal thorax,1
00380-1374959096,Fetal thorax,1
00381-1374959097,Fetal thorax,1
00382-1374959098,Fetal thorax,1
00383-1374959099,Fetal thorax,1
00384-1374959100,Fetal thorax,1
00385-1374959101,Fetal thorax,1
00386-1374959102,Fetal thorax,1
00387-1374959103,Fetal thorax,1
00388-1374959104,Fetal thorax,1
00389-1374959105,Fetal thorax,1
00390-1374959106,Fetal thorax,1
00391-1374959107,Fetal thorax,1
00392-1374959108,Fetal thorax,1
00393-1374959109,Fetal thorax,1
00394-1374959110,Fetal thorax,1
00395-1374959111,Fetal thorax,1
00396-1374959112,Fetal thorax,1
00397-1374959113,Fetal thorax,1
00398-1374959114,Fetal thorax,1
00399-1374959115,Fetal thorax,1
00400-2326270535,Fetal thorax,1
00401-2326270536,Fetal thorax,1
00402-2326270537,Fetal thorax,1
00403-2326270538,Fetal thorax,1
00404-2326270539,Fetal thorax,1
00405-2326270540,Fetal thorax,1
00406-2326270541,Fetal thorax,1
00407-2326270542,Fetal thorax,1
00408-2326270543,Fetal thorax,1
00409-2326270544,Fetal thorax,1
00410-2326270545,Fetal thorax,1
00411-2326270546,Fetal thorax,1
00412-2326270547,Fetal thorax,1
00413-2326270548,Fetal thorax,1
00414-2326270549,Fetal thorax,1
00415-2326270550,Fetal thorax,1
00416-2326270551,Fetal thorax,1
00417-2326270552,Fetal thorax,1
00418-2326270553,Fetal thorax,1
00419-2326270554,Fetal thorax,1
00420-2326270555,Fetal thorax,1
00421-2326270556,Fetal thorax,1
00422-2326270557,Fetal thorax,1
00423-2326270558,Fetal thorax,1
00424-2326270559,Fetal thorax,1
00425-2326270560,Fetal thorax,1
00426-2326270561,Fetal thorax,1
00427-2326270562,Fetal thorax,1
00428-2326270563,Fetal thorax,1
00429-2326270564,Fetal thorax,1
00430-2326270565,Fetal thorax,1
00431-2326270566,Fetal thorax,1
00432-2326270567,Fetal thorax,1
00433-2326270568,Fetal thorax,1
00434-2326270569,Fetal thorax,1
00435-2326270570,Fetal thorax,1
00436-2326270571,Fetal thorax,1
00437-2326270572,Fetal thorax,1
00438-2326270573,Fetal thorax,1
00439-2326270574,Fetal thorax,1
00440-2326270575,Fetal thorax,1
00441-2326270576,Fetal thorax,1
00442-2326270577,Fetal thorax,1
00443-2326270578,Fetal thorax,1
00444-2326270579,Fetal thorax,1
00445-2326270580,Fetal thorax,1
00446-2326270581,Fetal thorax,1
00447-2326270582,Fetal thorax,1
00448-2326270583,Fetal thorax,1
00449-2326270584,Fetal thorax,1
00450-2326270585,Fetal thorax,1
00451-2326270586,Fetal thorax,1
00452-2326270587,Fetal thorax,1
00453-2326270588,Fetal thorax,1
00454-2326270589,Fetal thorax,1
00455-2326270590,Fetal thorax,1
00456-2326270591,Fetal thorax,1
00457-2326270592,Fetal thorax,1
00458-2326270593,Fetal thorax,1
00459-2326270594,Fetal thorax,1
00460-2326270595,Fetal thorax,1
00461-2326270596,Fetal thorax,1
00462-2326270597,Fetal thorax,1
00463-2326270598,Fetal thorax,1
00464-2326270599,Fetal thorax,1
00465-2326270600,Fetal thorax,1
00466-2326270601,Fetal thorax,1
00467-2326270602,Fetal thorax,1
00468-2326270603,Fetal thorax,1
00469-2326270604,Fetal thorax,1
00470-2326270605,Fetal thorax,1
00471-2326270606,Fetal thorax,1
00472-2326270607,Fetal thorax,1
00473-2326270608,Fetal thorax,1
00474-2326270609,Fetal thorax,1
00475-2326270610,Fetal thorax,1
00476-2326270611,Fetal thorax,1
00477-2326270612,Fetal thorax,1
00478-2326270613,Fetal thorax,1
00479-2326270614,Fetal thorax,1
00480-2326270615,Fetal thorax,1
00481-2326270616,Fetal thorax,1
00482-2326270617,Fetal thorax,1
00483-2326270618,Fetal thorax,1
00484-2326270619,Fetal thorax,1
00485-2326270620,Fetal thorax,1
00486-2326270621,Fetal thorax,1
00487-2326270622,Fetal thorax,1
00488-2326270623,Fetal thorax,1
00489-2326270624,Fetal thorax,1
00490-2326270625,Fetal thorax,1
00491-2326270626,Fetal thorax,1
00492-2326270627,Fetal thorax,1
00493-2326270628,Fetal thorax,1
00494-2326270629,Fetal thorax,1
00495-2326270630,Fetal thorax,1
00496-2326270631,Fetal thorax,1
00497-2326270632,Fetal thorax,1
00498-2326270633,Fetal thorax,1
00499-2326270634,Fetal thorax,1
00500-2326270635,Fetal thorax,1
00501-2326270636,Fetal thorax,1
00502-2326270637,Fetal thorax,1
00503-2326270638,Fetal thorax,1
00504-2326270639,Fetal thorax,1
00505-2326270640,Fetal thorax,1
00506-2326270641,Fetal thorax,1
00507-2326270642,Fetal thorax,1
00508-2326270643,Fetal thorax,1
00509-2326270644,Fetal thorax,1
00510-2326270645,Fetal thorax,1
00511-2326270646,Fetal thorax,1
00512-2326270647,Fetal thorax,1
00513-2326270648,Fetal thorax,1
00514-2326270649,Fetal thorax,1
00515-2326270650,Fetal thorax,1
00516-2326270651,Fetal thorax,1
00517-2326270652,Fetal thorax,1
00518-2326270653,Fetal thorax,1
00519-2326270654,Fetal thorax,1
00520-2326270655,Fetal thorax,1
00521-2326270656,Fetal thorax,1
00522-2326270657,Fetal thorax,1
00523-2326270658,Fetal thorax,1
00524-2326270659,Fetal thorax,1
00525-2326270660,Fetal thorax,1
00526-2326270661,Fetal thorax,1
00527-2326270662,Fetal thorax,1
00528-2326270663,Fetal thorax,1
00529-2326270664,Fetal thorax,1
00530-2326270665,Fetal thorax,1
00531-2326270666,Fetal thorax,1
00532-2326270667,Fetal thorax,1
00533-2326270668,Fetal thorax,1
00534-2326270669,Fetal thorax,1
00535-2326270670,Fetal thorax,1
00536-2326270671,Fetal thorax,1
00537-2326270672,Fetal thorax,1
00538-2326270673,Fetal thorax,1
00539-2326270674,Fetal thorax,1
00540-2326270675,Fetal thorax,1
00541-2326270676,Fetal thorax,1
00542-2326270677,Fetal thorax,1
00543-2326270678,Fetal thorax,1
00544-2326270679,Fetal thorax,1
00545-2326270680,Fetal thorax,1
00546-2326270681,Fetal thorax,1
00547-2326270682,Fetal thorax,1
00548-2326270683,Fetal thorax,1
00549-2326270684,Fetal thorax,1
00550-2326270685,Fetal thorax,1
00551-2326270686,Fetal thorax,1
00552-2326270687,Fetal thorax,1
00553-2326270688,Fetal thorax,1
00554-2326270689,Fetal thorax,1
00555-2326270690,Fetal thorax,1
00556-2326270691,Fetal thorax,1
00557-2326270692,Fetal thorax,1
00558-2326270693,Fetal thorax,1
00559-2326270694,Fetal thorax,1
00560-2326270695,Fetal thorax,1
00561-2326270696,Fetal thorax,1
00562-2326270697,Fetal thorax,1
00563-2326270698,Fetal thorax,1
00564-2326270699,Fetal thorax,1
00565-2326270700,Fetal thorax,1
00566-2326270701,Fetal thorax,1
00567-2326270702,Fetal thorax,1
00568-2326270703,Fetal thorax,1
00569-2326270704,Fetal thorax,1
00570-2326270705,Fetal thorax,1
00571-2326270706,Fetal thorax,1
00572-2326270707,Fetal thorax,1
00573-2326270708,Fetal thorax,1
00574-2326270709,Fetal thorax,1
00575-2326270710,Fetal thorax,1
00576-2326270711,Fetal thorax,1
00577-2326270712,Fetal thorax,1
00578-2326270713,Fetal thorax,1
00579-2326270714,Fetal thorax,1
00580-2326270715,Fetal thorax,1
00581-2326270716,Fetal thorax,1
00582-2326270717,Fetal thorax,1
00583-2326270718,Fetal thorax,1
00584-2326270719,Fetal thorax,1
00585-2326270720,Fetal thorax,1
00586-2326270721,Fetal thorax,1
00587-2326270722,Fetal thorax,1
00588-2326270723,Fetal thorax,1
00589-2326270724,Fetal thorax,1
00590-2326270725,Fetal thorax,1
00591-2326270726,Fetal thorax,1
00592-2326270727,Fetal thorax,1
00593-2326270728,Fetal thorax,1
00594-2326270729,Fetal thorax,1
00595-2326270730,Fetal thorax,1
00596-2326270731,Fetal thorax,1
00597-2326270732,Fetal thorax,1
00598-2326270733,Fetal thorax,1
00599-2326270734,Fetal thorax,1
00600-2326270735,Fetal thorax,1
00601-2326270736,Fetal thorax,1
00602-2326270737,Fetal thorax,1
00603-2326270738,Fetal thorax,1
00604-2326270739,Fetal thorax,1
00605-2326270740,Fetal thorax,1
00606-2326270741,Fetal thorax,1
00607-2326270742,Fetal thorax,1
00608-2326270743,Fetal thorax,1
00609-2326270744,Fetal thorax,1
00610-2326270745,Fetal thorax,1
00611-2326270746,Fetal thorax,1
00612-2326270747,Fetal thorax,1
00613-2326270748,Fetal thorax,1
00614-2326270749,Fetal thorax,1
00615-2326270750,Fetal thorax,1
00616-2326270751,Fetal thorax,1
00617-2326270752,Fetal thorax,1
00618-2326270753,Fetal thorax,1
00619-2326270754,Fetal thorax,1
00620-2326270755,Fetal thorax,1
00621-2326270756,Fetal thorax,1
00622-2326270757,Fetal thorax,1
00623-2326270758,Fetal thorax,1
00624-2326270759,Fetal thorax,1
00625-2326270760,Fetal thorax,1
00626-2326270761,Fetal thorax,1
00627-2326270762,Fetal thorax,1
00628-2326270763,Fetal thorax,1
00629-2326270764,Fetal thorax,1
00630-2326270765,Fetal thorax,1
00631-2326270766,Fetal thorax,1
00632-2326270767,Fetal thorax,1
00633-2326270768,Fetal thorax,1
00634-2326270769,Fetal thorax,1
00635-2326270770,Fetal thorax,1
00636-2326270771,Fetal thorax,1
00637-2326270772,Fetal thorax,1
00638-2326270773,Fetal thorax,1
00639-2326270774,Fetal thorax,1
00640-2326270775,Fetal thorax,1
00641-2326270776,Fetal thorax,1
00642-2326270777,Fetal thorax,1
00643-2326270778,Fetal thorax,1
00644-2326270779,Fetal thorax,1
00645-2326270780,Fetal thorax,1
00646-2326270781,Fetal thorax,1
00647-2326270782,Fetal thorax,1
00648-2326270783,Fetal thorax,1
00649-2326270784,Fetal thorax,1
00650-2326270785,Fetal thorax,1
00651-2326270786,Fetal thorax,1
00652-2326270787,Fetal thorax,1
00653-2326270788,Fetal thorax,1
00654-2326270789,Fetal thorax,1
00655-2326270790,Fetal thorax,1
00656-2326270791,Fetal thorax,1
00657-2326270792,Fetal thorax,1
00658-2326270793,Fetal thorax,1
00659-2326270794,Fetal thorax,1
00660-2326270795,Fetal thorax,1
00661-2326270796,Fetal thorax,1
00662-2326270797,Fetal thorax,1
00663-2326270798,Fetal thorax,1
00664-2326270799,Fetal thorax,1
00665-2326270800,Fetal thorax,1
00666-2326270801,Fetal thorax,1
00667-2326270802,Fetal thorax,1
00668-2326270803,Fetal thorax,1
00669-2326270804,Fetal thorax,1
00670-2326270805,Fetal thorax,1
00671-2326270806,Fetal thorax,1
00672-2326270807,Fetal thorax,1
00673-2326270808,Fetal thorax,1
00674-2326270809,Fetal thorax,1
00675-2326270810,Fetal thorax,1
00676-2326270811,Fetal thorax,1
00677-2326270812,Fetal thorax,1
00678-2326270813,Fetal thorax,1
00679-2326270814,Fetal thorax,1
00680-2326270815,Fetal thorax,1
00681-2326270816,Fetal thorax,1
00682-2326270817,Fetal thorax,1
00683-2326270818,Fetal thorax,1
00684-2326270819,Fetal thorax,1
00685-2326270820,Fetal thorax,1
00686-2326270821,Fetal thorax,1
00687-2326270822,Fetal thorax,1
00688-2326270823,Fetal thorax,1
00689-2326270824,Fetal thorax,1
00690-2326270825,Fetal thorax,1
00691-2326270826,Fetal thorax,1
00692-2326270827,Fetal thorax,1
00693-2326270828,Fetal thorax,1
00694-2326270829,Fetal thorax,1
00695-2326270830,Fetal thorax,1
00696-2326270831,Fetal thorax,1
00697-2326270832,Fetal thorax,1
00698-2326270833,Fetal thorax,1
00699-2326270834,Fetal thorax,1
00700-2326270835,Fetal thorax,1
00701-2326270836,Fetal thorax,1
00702-2326270837,Fetal thorax,1
00703-2326270838,Fetal thorax,1
00704-2326270839,Fetal thorax,1
00705-2326270840,Fetal thorax,1
00706-2326270841,Fetal thorax,1
00707-2326270842,Fetal thorax,1
00708-2326270843,Fetal thorax,1
00709-2326270844,Fetal thorax,1
00710-2326270845,Fetal thorax,1
00711-2326270846,Fetal thorax,1
00712-2326270847,Fetal thorax,1
00713-2326270848,Fetal thorax,1
00714-2326270849,Fetal thorax,1
00715-2326270850,Fetal thorax,1
00716-2326270851,Fetal thorax,1
00717-2326270852,Fetal thorax,1
00718-2326270853,Fetal thorax,1
00719-2326270854,Fetal thorax,1
00720-2326270855,Fetal thorax,1
00721-2326270856,Fetal thorax,1
00722-2326270857,Fetal thorax,1
00723-2326270858,Fetal thorax,1
00724-2326270859,Fetal thorax,1
00725-2326270860,Fetal thorax,1
00726-2326270861,Fetal thorax,1
00727-2326270862,Fetal thorax,1
00728-2326270863,Fetal thorax,1
00729-2326270864,Fetal thorax,1
00730-2326270865,Fetal thorax,1
00731-2326270866,Fetal thorax,1
00732-2326270867,Fetal thorax,1
00733-2326270868,Fetal thorax,1
00734-2326270869,Fetal thorax,1
00735-2326270870,Fetal thorax,1
00736-2326270871,Fetal thorax,1
00737-2326270872,Fetal thorax,1
00738-2326270873,Fetal thorax,1
00739-2326270874,Fetal thorax,1
00740-2326270875,Fetal thorax,1
00741-2326270876,Fetal thorax,1
00742-2326270877,Fetal thorax,1
00743-2326270878,Fetal thorax,1
00744-2326270879,Fetal thorax,1
00745-2326270880,Fetal thorax,1
00746-2326270881,Fetal thorax,1
00747-2326270882,Fetal thorax,1
00748-2326270883,Fetal thorax,1
00749-2326270884,Fetal thorax,1
00750-2326270885,Fetal thorax,1
00751-2326270886,Fetal thorax,1
00752-2326270887,Fetal thorax,1
00753-2326270888,Fetal thorax,1
00754-2326270889,Fetal thorax,1
00755-2326270890,Fetal thorax,1
00756-2326270891,Fetal thorax,1
00757-2326270892,Fetal thorax,1
00758-2326270893,Fetal thorax,1
00759-2326270894,Fetal thorax,1
00760-2326270895,Fetal thorax,1
00761-2326270896,Fetal thorax,1
00762-2326270897,Fetal thorax,1
00763-2326270898,Fetal thorax,1
00764-2326270899,Fetal thorax,1
00765-2326270900,Fetal thorax,1
00766-2326270901,Fetal thorax,1
00767-2326270902,Fetal thorax,1
00768-2326270903,Fetal thorax,1
00769-2326270904,Fetal thorax,1
00770-2326270905,Fetal thorax,1
00771-2326270906,Fetal thorax,1
00772-2326270907,Fetal thorax,1
00773-2326270908,Fetal thorax,1
00774-2326270909,Fetal thorax,1
00775-2326270910,Fetal thorax,1
00776-2326270911,Fetal thorax,1
00777-2326270912,Fetal thorax,1
00778-2326270913,Fetal thorax,1
00779-2326270914,Fetal thorax,1
00780-2326270915,Fetal thorax,1
00781-2326270916,Fetal thorax,1
00782-2326270917,Fetal thorax,1
00783-2326270918,Fetal thorax,1
00784-2326270919,Fetal thorax,1
00785-2326270920,Fetal thorax,1
00786-2326270921,Fetal thorax,1
00787-2326270922,Fetal thorax,1
00788-2326270923,Fetal thorax,1
00789-2326270924,Fetal thorax,1
00790-2326270925,Fetal thorax,1
00791-2326270926,Fetal thorax,1
00792-2326270927,Fetal thorax,1
00793-2326270928,Fetal thorax,1
00794-2326270929,Fetal thorax,1
00795-2326270930,Fetal thorax,1
00796-2326270931,Fetal thorax,1
00797-2326270932,Fetal thorax,1
00798-2326270933,Fetal thorax,1
00799-2326270934,Fetal thorax,1
